s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id,Country,City,Line,Phase,Start year,End year,RR?,Length,TunnelPer,Tunnel,Elevated,Atgrade,Stations,"Platform Length 
(Meters)",Source1,Cost,Currency,Year,PPP rate,Real cost,"Cost/km
 (Millions)",Cheap?,Clength,Ctunnel,Anglo?,Inflation Index,Real cost (2025 dollars),Cost/km (2025 dollars),Source2,Reference,,
8179,SA,Riyadh,Green,Green,2015,2016,0,12.9,93.02%,12.0,0,0,11,,Trade,"2,220",USD,2013,1.82,4040.4,313.2,0,0,0,0,1.382720845,"5,586.7",433.1,Trade,https://www.fastmetroriyadh.com/ar/%d8%a7%d9%84%d8%ae%d8%b1%d9%8a%d8%b7%d8%a9-2/,,
8177,SA,Riyadh,Orange,Orange,2014,2017,0,40.7,14.00%,5.7,0,0,20,,Trade,"5,002",USD,2013,1.82,9103.64,223.7,0,0,0,0,1.382720845,"12,587.8",309.3,Media,,,
8184,SA,Riyadh,Purple,Purple,2014,2019,0,29.9,0.00%,0.0,0,0,6,,Trade,"3,330",USD,2013,1.82,6060.6,202.7,0,0,0,0,1.382720845,"8,380.1",280.3,Trade,https://www.fastmetroriyadh.com/about/our-lines/,,
8176,SA,Riyadh,Red,Red,2014,2020,0,25.3,0.00%,0.0,0,0,13,,Trade,"2,880",USD,2013,1.82,5241.6,207.2,0,0,0,0,1.382720845,"7,247.7",286.5,Media,,,
8178,SA,Riyadh,Yellow,Yellow,2014,2020,0,29.6,0.00%,0.0,0,0,8,,Trade,"2,270",USD,2013,1.82,4131.4,139.6,0,0,0,0,1.382720845,"5,712.6",193.0,Trade,https://www.fastmetroriyadh.com/about/our-lines/,,
9804,SE,Gothenburg,West Link,West Link,2018,2026,1,8,75.00%,6.0,0,0,3,,Plan,"20,000",SEK,2009,0.112,2240,280.0,1,8,6,0,1.501440311,"3,363.2",420.4,Plan,https://www.trafikverket.se/en/startpage/projects/Railway-construction-projects/The-West-Link-ProjectVastlanken/,,
7225,SE,Malmo,Citytunneln,Citytunneln,2005,2010,1,17,35.00%,6,0,0,3,,Trade,"8,450",SEK,2001,0.106,895.7,52.7,1,17,6,0,1.818828346,"1,629.1",95.8,Trade,http://www.tunnel-online.info/en/artikel/artikel_en_1204638.html,,
7224,SE,Stockholm,Citybanan,Citybanan,2007,2017,1,7.4,81.00%,6,0,0,2,200,Plan,"16,800",SEK,2007,0.1125,1890,255.4,1,7.4,6,0,1.553541974,"2,936.2",396.8,Plan,https://web.archive.org/web/20150402164159/http://www.trafikverket.se/en/startpage/Projects/Railway-construction-projects1/The-Stockholm-City-Line/,,
7219,SE,Stockholm,Blue Line,Barkarby,2020,2026,0,3.3,100.00%,3.3,0,0,2,140,Plan,"5,286",SEK,2016,0.113,597.318,181.0,1,3.3,3.3,0,1.342104605,801.7,242.9,Plan,http://nyatunnelbanan.sll.se/sites/tunnelbanan/files/Faktablad_Upphandling_%20engelsk.pdf,,
7217,SE,Stockholm,Green Line,Arenastaden,2020,2030,0,4.1,100.00%,4.1,0,0,2,140,Plan,"5,643",SEK,2016,0.113,637.659,155.5,1,4.1,4.1,0,1.342104605,855.8,208.7,Plan,http://nyatunnelbanan.sll.se/sites/tunnelbanan/files/Faktablad_Upphandling_%20engelsk.pdf,,
7218,SE,Stockholm,Blue Line,Nacka/Söderort,2020,2030,0,11.5,100.00%,11.5,0,0,6,140,Plan,"20,884",SEK,2016,0.113,2359.892,205.2,1,11.5,11.5,0,1.342104605,"3,167.2",275.4,Plan,http://nyatunnelbanan.sll.se/sites/tunnelbanan/files/Faktablad_Upphandling_%20engelsk.pdf,,
,SE,Stockholm,Yellow Line,Yellow Line,2025,2034,0,7.8,100.00%,7.8,0,0,6,75,Plan,,,,,,,,,,,#N/A,,,,,,
,SG,Singapore,Circle Line,Circle Line Stages 1-5,2002,2012,0,35.5,100%,35.5,,,30,70,Wiki,"8,000",SGD,2007,1.16,9280.00,261.4,0,0,0,1,1.553541974,"14,416.9",406.1,Media,https://www.sgcarmart.com/news/article.php?AID=21019,,
7281,SG,Singapore,Downtown MRT Line,Downtown MRT Line,2008,2017,0,41.9,100.00%,41.9,0,0,34,,Wiki,"21,000",SGD,2012,1.18,24780,591.4,0,0,0,1,1.402974381,"34,765.7",829.7,Plan,https://www.todayonline.com/singapore/comparing-singapores-newest-and-oldest-mrt-lines,,
7282,SG,Singapore,Thomson MRT Line,Thomson MRT Line,2014,2024,0,43,100.00%,43,0,0,32,,Media,"25,000",SGD,2019,1.13,28250,657.0,0,0,0,1,1.259947899,"35,593.5",827.8,Media,https://www.straitstimes.com/singapore/transport/thomson-east-coast-line-6-more-stations-from-springleaf-to-caldecott-opening,,
7329,SG,Singapore,Circle Line,Circle Line Stage 6,2017,2025,0,4,100.00%,4,0,0,3,,Media,"4,850",SGD,2021,1.13,5480.5,1370.1,0,0,0,1,1.188745987,"6,514.9","1,628.7",Media,https://www.straitstimes.com/singapore/transport/last-stage-of-circle-line-to-cost-a-lot-more-than-first-5-stages,,
7480,TH,Bangkok,Sukhumvit Line,Sukhumvit Line to Kheka,2012,2018,0,12.8,0.00%,0,0,0,9,,Plan,"21,904",THB,2007,0.087,1905.648,148.9,0,0,0,0,1.553541974,"2,960.5",231.3,Plan,https://www.mrta.co.th/en/projectelectrictrain/bangkok-and-vicinities/greenline/,,
7482,TH,Bangkok,Blue Line,Blue Line extension,2011,2020,0,26.9,20.00%,5.4,0,0,19,,Plan,"71,687",THB,2015,0.081,5806.647,215.9,0,0,0,0,1.359035428,"7,891.4",293.4,Plan,https://www.mrta.co.th/en/projectelectrictrain/bangkok-and-vicinities/blueline/?AspxAutoDetectCookieSupport=1,,
7481,TH,Bangkok,Sukhumvit Line,Sukhumvit Line to Khu Khot,2015,2020,0,19,0.00%,0,0,0,16,,Plan,"58,862",THB,2017,0.081,4767.822,250.9,0,0,0,0,1.314109416,"6,265.4",329.8,Plan,https://www.mrta.co.th/en/projectelectrictrain/bangkok-and-vicinities/greenline/,,
7488,TH,Bangkok,Pink Line,Pink Line,2017,2022,0,34.5,0.00%,0,0,0,30,,Plan,"56,725",THB,2019,0.081,4594.725,133.2,0,0,0,0,1.259947899,"5,789.1",167.8,Plan,https://www.mrta.co.th/en/projectelectrictrain/bangkok-and-vicinities/pinkline/,,
7489,TH,Bangkok,Yellow Line,Yellow Line,2017,2022,0,30.4,0.00%,0,0,0,23,,Wiki,"54,768",THB,2019,0.081,4436.208,145.9,0,0,0,0,1.259947899,"5,589.4",183.9,Plan,https://www.mrta.co.th/en/projectelectrictrain/bangkok-and-vicinities/yellowline/,,
7490,TH,Bangkok,Orange Line,Orange Line,2017,2025,0,35.9,75.00%,27,0,0,28,,Plan,"235,320",THB,2021,0.081,19060.92,530.9,0,0,0,0,1.188745987,"22,658.6",631.2,Plan,https://www.mrta.co.th/en/projectelectrictrain/bangkok-and-vicinities/orangeline/,,
7483,TH,Bangkok,Brown Line,Brown Line,2020,,0,22.1,0.00%,0,0,0,18,,Plan,"48,386",THB,2020,0.081,3919.266,177.3,0,0,0,0,1.244593545,"4,877.9",220.7,Plan,https://www.mrta.co.th/en/projectelectrictrain/bangkok-and-vicinities/brownline/,,
7491,TH,Chiang Mai,Red Line,Red Line,2022,2027,0,15.8,46.00%,7.2,0,0,12,,Measured,"27,000",THB,2024,0.081,2187,138.4,0,0,0,0,1,"2,187.0",138.4,Media,https://www.nationthailand.com/business/30382028,,
9827,TR,Adana,First stage,First stage,1996,2010,0,13.9,25.00%,3.5,0,0,13,,Wiki,534,USD,2006,2,1068,76.8,1,13.9,3.5,0,1.597790179,"1,706.4",122.8,Media,https://www.sabah.com.tr/gundem/2010/05/13/adana_metrosu_hizmete_giriyor,,
7633,TR,Ankara,M4,M4,2003,2017,0,9.22,100.00%,9.22,0,0,9,,Plan,"1,000",TRY,2010,1.1,1100,119.3,1,9.22,9.22,0,1.477209983,"1,624.9",176.2,Media,https://www.cnnturk.com/turkiye/efsanevi-kecioren-metrosu-aciliyor,,
7634,TR,Bursa,Bursaray,Bursaray,1997,2014,0,39,16.03%,6.25,0,0,38,,Media,425,EUR,2006,2.1,892.5,22.9,1,39,6.25,0,1.597790179,"1,426.0",36.6,Media,"https://rayhaber.com/2011/04/en-hesapli-bursaray-ihalesi-kestel-etabinin-kilometre-maliyeti-universite-etabinin-ucte-biri/, https://rayhaberpozitif.wordpress.com/tag/hasim-iscan-caddesi/, https://www.haberler.com/bursaray-kestel-hattinin-temeli-atildi-insaat-1-5-2901776-haberi/",,
7616,TR,Istanbul,M4,M4 Phase 1,2005,2012,0,21.7,100.00%,21.7,0,0,16,180,Plan,"1,299",USD,2009,1.7,2208.3,101.8,1,21.7,21.7,0,1.501440311,"3,315.6",152.8,Media,https://railturkey.org/2016/10/15/kadikoy-kartal-tavsantepe-metro-m4/2/,,
7619,TR,Istanbul,Marmaray,BC1,2004,2013,1,13.6,100.00%,13.6,0,0,4,225,Plan,"1,823",USD,2009,1.7,3099.1,227.9,1,13.6,13.6,0,1.501440311,"4,653.1",342.1,Plan,,,
7611,TR,Istanbul,M3,M3 Phase 1,2006,2013,0,16.1,100.00%,15.9,0,0,11,180,Media,"1,344",USD,2010,1.6,2150.4,133.6,1,16.1,15.9,0,1.477209983,"3,176.6",197.3,Media,https://www.sabah.com.tr/Gundem/2013/06/14/istanbula-yeni-metro,,
9836,TR,Istanbul,M1,M1A-M1B (LR),1987,2014,0,26.6,36.47%,9.7,0,0,23,100-140,Plan,882,USD,2000,2.2,1940.4,72.9,1,26.6,9.7,0,1.870583624,"3,629.7",136.5,Plan,,,
7610,TR,Istanbul,M2,M2,1992,2014,0,23.5,91.49%,21.5,0,0,17,180,Plan,"2,510",USD,2003,2,5020,213.6,1,23.5,21.5,0,1.750622283,"8,788.1",374.0,Plan,"https://rayhaberleri.wordpress.com/1998/10/22/proje-bilgisi-taksim-yenikapi-metro-hatti/, https://rayhaber.com/2009/02/proje-bilgisi-halic-metro-gecis-koprusu-insaati/, https://rayhaber.com/2004/10/proje-bilgisi-istanbul-metrosu-4-levent-ayazaga-kesimi-depo-sahasi-ve-baglanti-hatlari-insaat-isi/",,
9828,TR,Istanbul,M6,M6,2013,2015,0,3.3,100.00%,3.3,0,0,4,90,Plan,125,USD,2014,2,249.2,75.5,1,3.3,3.3,0,1.360648571,339.1,102.7,Plan,https://www.uab.gov.tr/uploads/cities/istanbul/34-istanbul.pdf,,
7617,TR,Istanbul,M4,M4 Phase 2,2013,2016,0,4.4,100.00%,4.4,0,0,3,180,Media,151,USD,2015,2.3,347.3,78.9,1,4.4,4.4,0,1.359035428,472.0,107.3,Media,https://railturkey.org/2016/10/15/kadikoy-kartal-tavsantepe-metro-m4/2/,,
7618,TR,Istanbul,M5,M5 Phase 1,2011,2018,0,19.7,100.00%,19.7,0,0,16,140,Plan,866,USD,2015,2.3,1991.8,101.1,1,19.7,19.7,0,1.359035428,"2,706.9",137.4,Media,http://www.uskudarumraniyecekmekoymetrosu.com/ana-sayfa/projenin-tarihcesi.aspx,,
7624,TR,Istanbul,Marmaray,CR3,2011,2019,1,63,0.00%,0,0,0,36,225,Plan,"1,298",USD,2015,2.3,2985.4,47.4,1,63,0,0,1.359035428,"4,057.3",64.4,Trade,https://www.railwaygazette.com/infrastructure/marmaray-upgrading-works-resume/43921.article,,
9501,TR,Istanbul,M4,M4 Phase 3,2015,2022,0,7.5,100.00%,7.5,0,0,4,180,Plan,170,EUR,2018,3,510,68.0,1,7.5,7.5,0,1.28277786,654.2,87.2,Plan,https://www.metro.istanbul/Hatlarimiz/ProjeHalindekiHatlar?projeInsaat=0&q=36,,
9509,TR,Istanbul,M11,M11 Phase 1,2016,2022,0,37.5,100.00%,37.5,0,0,9,180,Plan,"1,130",USD,2019,3,3390,90.4,1,37.5,37.5,0,1.259947899,"4,271.2",113.9,Media,https://www.insaatderyasi.com/gayrettepe-3-havalimani-metro-ihalesine-1-milyar-euro-1718h.htm,,
9502,TR,Istanbul,M8,M8,2016,2022,0,14.3,100.00%,14.3,0,0,11,100,Plan,635,USD,2019,3,1905,133.2,1,14.3,14.3,0,1.259947899,"2,400.2",167.8,Plan,https://ekap.kik.gov.tr/EKAP/Ortak/IhaleArama/index.html,,
9833,TR,Istanbul,M3,M3 Phase 3,2017,2022,0,6.2,100.00%,6.2,0,0,4,180,Plan,206,USD,2020,3.3,679.47,109.6,1,6.2,6.2,0,1.244593545,845.7,136.4,Plan,"https://rayhaber.com/2017/03/basaksehir-kayasehir-metrosu-insaati-ihale-sonucu/,",,
9510,TR,Istanbul,M11,M11 Phase 2,2018,2022,0,32,100.00%,32,0,0,7,180,Plan,916,USD,2020,3.3,3022.8,94.5,1,32,32,0,1.244593545,"3,762.2",117.6,Trade,http://www.yatirimlar.com/haber-AYGM_Istanbul_Yeni_Havalimani___Halkali_Metro_Hatti_insaati_ile_Elektromekanik_Sistemlerinin_temin_montaj_ve_isletmeye_alma_isleri_ihalesi_icin_sozlesme_imzaladi-248098.htm,,
9500,TR,Istanbul,M3,M3 Phase 2,2015,2023,0,8.9,100.00%,8.4,0,0,8,180,Plan,333,USD,2019,3,999,112.2,1,8.9,8.4,0,1.259947899,"1,258.7",141.4,Plan,https://ekap.kik.gov.tr/EKAP/Ortak/IhaleArama/index.html,,
9835,TR,Istanbul,M9,M9,2016,2023,0,13.4,100.00%,13.4,0,0,12,90,Plan,387,USD,2020,3.3,1276.11,95.2,1,13.4,13.4,0,1.244593545,"1,588.2",118.5,Plan,https://www.ibb.istanbul/Uploads/2019/10/1.-DOc.DR.PELiN-ALPKoKiN--RAYLI-SiSTEMLERiN-MEVCUT-DURUMU.pdf,,
9508,TR,Istanbul,M12,M12 ,2017,2023,0,13,100.00%,13,0,0,11,100,Plan,698,USD,2020,3.3,2303.4,177.2,1,13,13,0,1.244593545,"2,866.8",220.5,Plan,https://ekap.kik.gov.tr/EKAP/Ortak/IhaleArama/index.html,,
7625,TR,Istanbul,M7,M7 Phase1-2,2014,2024,0,23.75,96.21%,22.85,0,0,19,180,Plan,896,USD,2019,3,2688,113.2,1,23.75,22.85,0,1.259947899,"3,386.7",142.6,Media,https://rayhaber.com/2015/05/kabatas-mecidiyekoy-mahmutbey-metro-hatti-projesi-elektromekanik-sistemler-temin-montaj-ve-isletmeye-alma-isleri-ihalesini-kazanan-alsim-alarko-ile-sozlesme-imzalandi/,,
11255,TR,Istanbul,M4 P4-M10,M4 P4-M10,2017,2024,0,14,100.00%,14,0,0,8,180,Plan,344,USD,2020,3.3,1135.2,81.1,1,14,14,0,1.244593545,"1,412.9",100.9,Media,https://ekap.kik.gov.tr/EKAP/Ortak/IhaleArama/index.html,,
,TR,Istanbul,M10,M10-P2,2022,2026,0,3.9,100.00%,3.9,0,0,2,180,Plan,"2,897",TRY,2024,0.27,782.19,200.6,1,3.9,3.9,0,1,782.2,200.6,Wiki,,,
9507,TR,Istanbul,M5,M5 Phase 2-M13,2016,2027,0,17.8,100.00%,17.8,0,0,13,140,Plan,657,USD,2019,3,1971,110.7,1,17.8,17.8,0,1.259947899,"2,483.4",139.5,Plan,https://ekap.kik.gov.tr/EKAP/Ortak/IhaleArama/index.html,,
11254,TR,Istanbul,M1,M1B,2017,2027,0,9.7,95.00%,9.3,0,0,10,125,Plan,786,USD,2020,3.3,2593.8,267.4,1,9.7,9.3,0,1.244593545,"3,228.2",332.8,Media,https://ekap.kik.gov.tr/EKAP/Ortak/IhaleArama/index.html,,
9834,TR,Istanbul,M7,M7 Phase 3,2017,2027,0,18.5,97.30%,18,0,0,11,180,Plan,896,USD,2020,3.3,2957.79,159.9,1,18.5,18,0,1.244593545,"3,681.2",199.0,Plan,https://www.ibb.istanbul/Uploads/2019/10/1.-DOc.DR.PELiN-ALPKoKiN--RAYLI-SiSTEMLERiN-MEVCUT-DURUMU.pdf,,
7626,TR,Izmir,M1,M1 (Phase 1),1995,2000,0,11.6,29.31%,3.4,0,0,10,,Plan,600,USD,1998,2,1200,103.4,1,11.6,3.4,0,1.976162577,"2,371.4",204.4,Media,https://www.hurriyet.com.tr/ege/metroluyuz-39155285,,
7632,TR,Izmir,M1,M1 (Phase 3),2010,2012,0,2.25,100.00%,2.25,0,0,2,,Plan,106,TRY,2011,1,106,47.1,1,2.25,2.25,0,1.432008233,151.8,67.5,Plan,https://www.uab.gov.tr/uploads/pages/kutuphane/d38e678334e19c8.pdf,,
7627,TR,Izmir,M1,M1  (Phase 2),2005,2014,0,5.35,100.00%,5.35,0,0,6,,Plan,252,TRY,2010,1.1,277.2,51.8,1,5.35,5.35,0,1.477209983,409.5,76.5,Plan,https://www.uab.gov.tr/uploads/pages/kutuphane/d38e678334e19c8.pdf,,
7579,TW,Kaohsiung,Red and Orange Lines,Red and Orange Lines,2001,2008,0,43,74.00%,31.8,0,0,38,,Measured,"181,300",TWD,2004,0.0664,12038.32,280.0,0,0,0,0,1.705211752,"20,527.9",477.4,Trade,https://www.railjournal.com/in_depth/taiwan-transit-in-transition,,
7584,TW,Kaohsiung,Urban Railway Underground,Urban Railway Underground,2008,2018,1,15.4,100.00%,15.4,0,0,10,,Plan,"99,870",TWD,2013,0.0664,6631.368,430.6,0,0,0,0,1.382720845,"9,169.3",595.4,Plan,https://www.rb.gov.tw/en/showpage.php?lmenuid=24&smenuid=154,,
7586,TW,Taichung,Green Line,Green Line,2010,2020,0,16.7,0.00%,0,0,0,18,,Plan,"59,337",TWD,2015,0.0664,3939.9768,235.9,0,0,0,0,1.359035428,"5,354.6",320.6,Plan,https://www.rb.gov.tw/en/showpage.php?lmenuid=24&smenuid=75,,
7585,TW,Tainan,Underground Project,Underground Project,2019,2024,1,8.2,100.00%,8.2,0,0,3,,Plan,"29,360",TWD,2021,0.0664,1949.504,237.7,0,0,0,0,1.188745987,"2,317.5",282.6,Plan,https://www.rb.gov.tw/en/showpage.php?lmenuid=24&smenuid=159,,
9810,TW,Taipei,Neihu Line,Neihu Line,2002,2009,0,14.8,26.00%,3.8,0,0,12,,Measured,"63,714",TWD,2005,0.0664,4230.6096,285.9,0,0,0,0,1.649331797,"6,977.7",471.5,Plan,https://web.archive.org/web/20160420112521/http://www2.dorts.gov.tw/news/newsletter/ns259/rp259_02.htm,,
9809,TW,Taipei,"System to 2012, ex-Neihu","System to 2012, ex-Neihu",1988,2012,0,93.9,65.00%,60.9,0,0,92,,Measured,"557,286",TWD,2000,0.0664,37003.7904,394.1,0,0,0,0,1.870583624,"69,218.7",737.2,Trade,https://www.railjournal.com/in_depth/taiwan-transit-in-transition,,
9811,TW,Taipei,Xinyi Line,Xinyi Line,2002,2013,0,6.5,100.00%,6.5,0,0,7,,Media,"39,000",TWD,2007,0.0664,2589.6,398.4,0,0,0,0,1.553541974,"4,023.1",618.9,Media,https://www.taipeitimes.com/News/editorials/archives/2013/11/28/2003577823,,
7571,TW,Taipei,Airport MRT,Airport MRT,2006,2017,0,51,21.00%,10.7,0,0,22,,Wiki,"113,850",TWD,2011,0.0664,7559.64,148.2,0,0,0,0,1.432008233,"10,825.5",212.3,Media,https://www.straitstimes.com/asia/east-asia/taipei-airport-rail-line-ready-to-roll,,
7570,TW,Taipei,Circular Line,Circular Line first section,2011,2020,0,15.4,7.00%,1.1,0,0,14,,Measured,"69,970",TWD,2015,0.0664,4646.008,301.7,0,0,0,0,1.359035428,"6,314.1",410.0,Media,https://www.taiwannews.com.tw/en/news/3861624,,
9812,TW,Taipei,Xinyi Line,Xinyi Line East Extension,2016,2022,0,1.4,100.00%,1.4,0,0,1,,Plan,"9,000",TWD,2019,0.0664,597.6,426.9,0,0,0,0,1.259947899,752.9,537.8,Plan,https://english.gov.taipei/News_Content.aspx?n=A11F01CFC9F58C83&sms=DFFA119D1FD5602C&s=C36916C73CDB70EA,,
7568,TW,Taipei,Sanying Line,Sanying Line,2016,2023,0,14.29,0.00%,0,0,0,12,,Plan,"50,200",TWD,2019,0.0664,3333.28,233.3,0,0,0,0,1.259947899,"4,199.8",293.9,Plan,https://www.dorts.ntpc.gov.tw/home.jsp?id=90&act=be4f48068b2b0031&dataserno=09b73a18932ab2e245b25cd63399a208,,
7569,TW,Taipei,Danhai LRT,Danhai LRT,2014,2024,0,14,0.00%,0,0,0,20,,Wiki,"15,300",TWD,2016,0.0664,1015.92,72.6,0,0,0,0,1.342104605,"1,363.5",97.4,Media,https://focustaiwan.tw/society/202003240018,,
7576,TW,Taipei,Taoyuan MRT Green Line,Taoyuan MRT Green Line,2019,2026,0,27.8,45.00%,12.5,0,0,21,,Media,"98,264",TWD,2022,0.0664,6524.7296,234.7,0,0,0,0,1.100662897,"7,181.5",258.3,Plan,https://dorts.tycg.gov.tw/en/business/mrt-green-line,,
7232,TW,Taipei,Wanda Line,Wanda Line Phase 2,2021,2028,0,13.3,21.05%,2.8,0,0,13,,Media,"55,530",TWD,2018,0.068,3776.04,283.9,0,0,0,0,1.28277786,"4,843.8",364.2,Media,http://www.taipeitimes.com/News/taiwan/archives/2018/05/03/2003692436,,
7578,TW,Taipei,Taoyuan Underground,Taoyuan Underground,2019,2030,1,17.9,100.00%,17.9,0,0,8,,Wiki,"105,600",TWD,2024,0.0664,7011.84,391.7,0,0,0,0,1,"7,011.8",391.7,Media,https://www.cna.com.tw/news/firstnews/201908150041.aspx,,
11262,TW,Taipei,Keelung MRT,Keelung MRT,2023,2032,0,16,10.00%,1.6,12.8,1.6,13,,Media,"42,500",TWD,2027,0.0664,2822,176.4,0,0,0,0,1,"2,822.0",176.4,Media,https://focustaiwan.tw/politics/202202220017,,
7577,TW,Taipei,Taoyuan MRT Brown Line,Taoyuan MRT Brown Line,2019,,0,11.5,0.00%,0,0,0,8,,Plan,"19,558",TWD,2020,0.0664,1298.6512,112.9,0,0,0,0,1.244593545,"1,616.3",140.5,Plan,https://dorts.tycg.gov.tw/en/business/mrt-brown-line,,
7563,UA,Kharkiv,M3,M3 extension,2018,2024,0,3.5,100.00%,3.5,0,0,2,,Plan,382,EUR,2021,3.9,1489.8,425.7,0,0,0,0,1.188745987,"1,771.0",506.0,Trade,https://www.railwaygazette.com/vehicles/crrc-wins-kharkiv-metro-train-contract/56702.article,,
7561,UA,Kyiv,M3,M3 to Vynohradar,2018,2022,0,3.7,100.00%,3.7,0,0,2,,Plan,"5,993",UAH,2020,0.121,725.153,196.0,0,0,0,0,1.244593545,902.5,243.9,Media,https://www.unian.info/kiev/10350087-kyiv-metro-signs-contract-for-subway-line-construction-to-kyiv-s-vynohradar-district.html,,
7562,UA,Kyiv,M4,M4,2021,2026,0,20,65.00%,13,0,0,13,,Trade,"2,000",USD,2023,3,6000,300.0,0,0,0,0,1.057145998,"6,342.9",317.1,Trade,http://www.globalconstructionreview.com/news/china-railway-completes-feasibility-study-kiev-met/,,
7336,UK,London,Jubilee line,Jubilee line extension,1993,1999,0,16,80.00%,12.8,0,0,11,125,Wiki,"3,132",GBP,1996,1.4,4384.8,274.1,0,0,0,1,2.052992352,"9,002.0",562.6,Media,"Mitchell, B. (2003) Jubilee line extension : from concept to completion. London: Thomas Telford. http://news.bbc.co.uk/2/hi/uk_news/529006.stm",,
7417,UK,London,Crossrail,Elizabeth Line,2009,2022,1,21,100.00%,21,0,0,8,,Measured,"13,328",GBP,2015,1.4,18659.2,888.5,0,0,0,1,1.359035428,"25,358.5","1,207.5",Plan,,,
7226,UK,London,Northern Line,Northern Line Extension,2015,2021,0,3.2,100.00%,3.2,0,0,2,107,Media,"1,200",GBP,2017,1.47,1764,551.3,0,0,0,1,1.314109416,"2,318.1",724.4,Media,http://www.cityam.com/257486/full-steam-ahead-tunnelling-12bn-northern-line-extension,,
7161,US,Boston,Green Line,Green Line Extension,2013,2022,0,7.6,0.00%,0,0.78,6.82,7,,Plan,"2,289",USD,2020,1,2289,301.2,0,0,0,1,1.244593545,"2,848.9",374.9,Plan,https://www.ctps.org/data/pdf/plans/TIP/FFYs-2020-2024-Final-TIP-20190730.pdf,,
,US,Chicago,Orange Line,Orange Line,1987,1993,0,14.4,0%,0,4,10.4,7,120,Measured,500,USD,1990,1,500.00,34.7,0,0,0,1,2.464533282,"1,232.3",85.6,Trade,https://www.chicago-l.org/history/CTA4.html,,
9817,US,Honolulu,HART,HART,2011,2026,0,32,0.00%,0,0,0,21,,Trade,"11,371",USD,2018,1,11371,355.3,0,0,0,1,1.28277786,"14,586.5",455.8,Media,https://www.hawaiibusiness.com/hart-history-hawaii-rail-project-when-finished-budget/,,
9818,US,Los Angeles,Crenshaw/LAX Line,Crenshaw/LAX Line,2014,2022,0,13.7,34.00%,4.7,0,0,9,,Wiki,"2,100",USD,2017,1,2058,150.2,0,0,0,1,1.314109416,"2,704.4",197.4,Media,https://spectrumnews1.com/ca/la-west/transportation/2022/01/25/-2-1-billion-crenshaw-lax-light-rail-project-near-completion,,
7155,US,Los Angeles,Regional Connector,Regional Connector,2014,2022,0,3.1,100.00%,3.1,0,0,3,,Plan,"1,756",USD,2018,1,1756,566.5,0,0,0,1,1.28277786,"2,252.6",726.6,Plan,https://www.metro.net/projects/connector/,,
7154,US,Los Angeles,Purple Line,Purple Phase 1,2014,2024,0,6.3,100.00%,6.3,0,0,3,,Media,"2,800",USD,2018,1,2800,444.4,0,0,0,1,1.28277786,"3,591.8",570.1,Media,https://la.streetsblog.org/2018/04/25/metro-celebrates-purple-line-extension-1-tunnel-machines-set-to-start-in-august/,,
7153,US,Los Angeles,Purple Line,Purple Phase 2,2018,2026,0,4.2,100.00%,4.2,0,0,2,,Trade,"2,400",USD,2021,1,2400,571.4,0,0,0,1,1.188745987,"2,853.0",679.3,Trade,https://www.railjournal.com/in_depth/transit-projects-fly-in-the-city-of-angels,,
7152,US,Los Angeles,Purple Line,Purple Phase 3,2020,2027,0,4.2,100.00%,4.2,0,0,2,,Media,"3,600",USD,2023,1,3600,857.1,0,0,0,1,1.057145998,"3,805.7",906.1,Media,https://la.streetsblog.org/2020/03/24/metro-signs-1-3-billion-full-funding-grant-agreement-for-westside-subway-phase-3/,,
9819,US,Miami,Metrorail extension to MIA,Metrorail extension to MIA,2009,2012,0,3.9,0.00%,0,3.9,0,1,,Plan,506,USD,2010,1,506,129.7,0,0,0,1,1.477209983,747.5,191.7,Plan,https://www.miamidade.gov/transit/improvement-airportlink.asp,,
7408,US,New York,Line 7,7 extension,2007,2014,0,1.6,100.00%,1.6,0,0,1,,Measured,"2,400",USD,2010,1,2400,1500.0,0,0,0,1,1.477209983,"3,545.3","2,215.8",Plan,http://web.mta.info/nyct/service/new7LineExtension_to11Avenue.htm,,
7409,US,New York,Second Avenue,Second Avenue Phase 1,2007,2016,0,2.7,100.00%,2.7,0,0,3,187,Measured,"4,601",USD,2011,1,4601,1704.1,0,0,0,1,1.432008233,"6,588.7","2,440.2",Media,http://web.mta.info/capitaldashboard/CPDMega.html,,
7411,US,New York,East Side Access,East Side Access,2007,2022,1,2.8,100.00%,2.8,0,0,1,,Measured,"11,000",USD,2015,1,11000,3928.6,0,0,0,1,1.359035428,"14,949.4","5,339.1",Media,https://www.nytimes.com/2018/04/25/nyregion/mta-east-side-access-11-billion.html,,
7416,US,New York,Gateway,Gateway,2019,2026,1,5.3,100.00%,5.3,0,0,0,,Measured,"9,500",USD,2023,1,9500,1792.5,0,0,0,1,1.057145998,"10,042.9","1,894.9",Plan,https://www.masstransitmag.com/rail/infrastructure/press-release/21094267/gateway-program-the-hudson-tunnel-projects-trims-14-billion-with-new-financial-plan,,
